NTRDBT,JOINT,ORGD1FPRSE,PRFILE,SUCCESS,DISTSUCCESS,FEEP,FEEI,FEEW,REALPROPNULL,REALPROPNONE,REALPROPVALUE,REALPROPVALUESQR,REALPROPVALUELOG,PERSPROPNULL,PERSPROPVALUE,PERSPROPVALUESQR,PERSPROPVALUELOG,UNSECNPRNULL,UNSECNPRVALUE,UNSECNPRVALUESQR,UNSECNPRVALUELOG,UNSECEXCESS,UNSECPRNULL,UNSECPRVALUE,UNSECPRVALUESQR,UNSECPRVALUELOG,AVGMNTHINULL,AVGMNTHIVALUE,AVGMNTHIVALUESQR,AVGMNTHIVALUELOG,IEINDEX,IEGAP
0,0,0,0,1,0.5897,0,1,0,0,1,0,0,0,0,16212,262828944,9.6935,0,37999.98,1443998480,10.5453,0,0,0,0,0,0,2064.74,4263151.268,7.6328,1.07,135
0,1,0,0,1,0.5897,0,0,0,0,0,373000,1.39129E+11,12.8293,0,60880,3706374400,11.0167,0,14216.71,202114843.2,9.5622,0,0,0,0,0,0,6851.96,46949355.84,8.8323,2.4402,4043.96
0,0,0,0,0,0.4739,0,0,0,0,0,106000,11236000000,11.5712,0,20230,409252900,9.9149,0,53644,2877678736,10.8901,0,0,0,0,0,0,3575.4,12783485.16,8.1818,1.8058,1595.4
0,0,0,0,0,0.6186,0,0,0,0,1,0,0,0,0,13094.83,171474572.7,9.48,0,29736.31,884248132.4,10.3001,0,0,0,0,0,0,2955.51,8735039.36,7.9914,1.0338,96.72
0,1,0,0,0,0.4523,0,1,0,0,0,154400,23839360000,11.9473,0,14694,215913636,9.5952,0,20686.98,427951141.5,9.9373,0,0,0,0,0,0,3623.54,13130042.13,8.1952,1.3032,843
0,1,0,1,0,0.3972,0,0,0,0,1,0,0,0,0,1766,3118756,7.4765,0,93554.68,8752478150,11.4463,0,0,0,0,0,0,4655.07,21669676.7,8.4457,1.0208,95.07
0,1,0,0,0,0.4739,0,0,0,0,1,0,0,0,0,48109,2314475881,10.7812,0,76618.17,5870343974,11.2466,0,0,0,0,0,0,7517.86,56518218.98,8.925,1.3477,1939.68
0,0,0,0,1,0.6579,0,0,0,0,1,0,0,0,0,12300,151290000,9.4174,0,27470.26,754615184.5,10.2209,0,0,3521,12397441,8.1665,0,3673.26,13492839.03,8.2088,1.1415,455.26
0,0,0,0,0,0.4293,0,0,0,0,1,0,0,0,0,15681,245893761,9.6602,0,201386,40556320996,12.213,0,0,2959,8755681,7.9926,0,3017.13,9103073.437,8.0121,1.2888,676.13
0,0,0,0,0,0.331,0,1,0,0,1,0,0,0,0,16630,276556900,9.719,0,12156,147768336,9.4056,0,0,0,0,0,0,1000,1000000,6.9078,2.2222,550
0,1,0,0,1,0.5883,0,1,0,0,1,0,0,0,0,16800,282240000,9.7291,0,27679.48,766153613.1,10.2284,0,0,8386,70324996,9.0343,0,4389,19263321,8.3869,0.9167,-399
0,0,0,1,1,0.3525,0,1,0,0,0,100000,10000000000,11.5129,0,3605,12996025,8.1901,0,3150,9922500,8.0552,0,0,0,0,0,0,1629,2653641,7.3957,1.2687,345
0,0,0,1,0,0.4966,0,0,0,0,1,0,0,0,0,7463,55696369,8.9177,0,58503.94,3422710996,10.9768,0,0,11977.75,143466495.1,9.3908,0,1445,2088025,7.2759,1.4167,425
0,0,0,0,0,0.298,0,0,0,0,1,0,0,0,0,113930,12980044900,11.6433,0,149331.83,22299995451,11.9139,0,0,0,0,0,0,2664.79,7101105.744,7.8879,0.9049,-280
0,1,0,0,1,0.6421,0,0,0,0,0,380000,1.444E+11,12.8479,0,17500,306250000,9.77,0,75818.08,5748381255,11.2361,0,0,0,0,0,0,6614,43744996,8.7969,1.0154,100
0,0,0,0,0,0.7439,0,0,0,0,0,85000,7225000000,11.3504,0,24300,590490000,10.0982,0,143685.08,20645402215,11.8754,0,0,1805,3258025,7.4983,0,3615.88,13074588.17,8.1931,1.2155,640.95
0,0,0,1,0,0.4406,0,0,0,0,1,0,0,0,0,27115.59,735255221,10.2079,0,6974,48636676,8.8499,0,0,0,0,0,0,2443,5968249,7.801,1.0887,199
0,0,0,0,0,0.458,0,0,0,0,0,52330,2738428900,10.8653,0,15772.52,248772387.2,9.666,0,14386.34,206966778.6,9.574,0,0,2500,6250000,7.824,0,2728.03,7442147.681,7.9113,1.1993,453.28
0,1,0,0,0,0.5412,0,0,0,0,1,0,0,0,0,29900,894010000,10.3056,0,39561.99,1565151053,10.5856,0,0,3200,10240000,8.0709,0,1729,2989441,7.4553,0.8393,-331
1,0,0,1,0,0.4364,0,0,0,0,0,100000,10000000000,11.5129,0,18588.57,345534934.6,9.8303,0,73612.89,5418857574,11.2066,0,0,3188.38,10165767.02,8.0673,0,4735.44,22424391.99,8.4628,1.1522,625.44
0,0,0,0,0,0.3972,0,0,0,0,0,205000,42025000000,12.2308,0,43032,1851753024,10.6697,0,86512.32,7484381512,11.368,0,0,0,0,0,0,3123.49,9756189.78,8.0467,0.9229,-261.11
0,0,0,0,0,0.6186,0,1,0,0,1,0,0,0,0,4532,20539024,8.4189,0,11740.7,137844036.5,9.3708,0,0,0,0,0,0,1227.48,1506707.15,7.1127,1.0272,32.48
0,1,0,0,1,0.4455,0,0,0,0,0,169000,28561000000,12.0377,0,70512.7,4972040861,11.1635,0,32762.31,1073368957,10.397,0,0,4900,24010000,8.497,0,7763.2,60267274.24,8.9571,1.1666,1108.73
0,1,0,1,1,0.4828,0,0,0,0,0,90000,8100000000,11.4076,0,34683,1202910489,10.454,0,2759.78,7616385.648,7.9229,0,0,2797.04,7823432.762,7.9363,0,4372.39,19117794.31,8.3831,2.4037,2553.39
0,0,0,0,0,0.3822,0,0,0,0,0,255000,65025000000,12.449,0,14310,204776100,9.5687,0,30495.93,930001746.6,10.3253,0,0,0,0,0,0,3890,15132100,8.2662,1.2006,650
0,0,0,0,1,0.7035,0,0,0,0,0,179000,32041000000,12.0951,0,137518.13,18911236079,11.8315,0,79423.97,6308167011,11.2826,0,0,0,0,0,0,4449,19793601,8.4004,1.2024,749
0,1,0,0,0,0.5742,0,0,0,0,0,15000,225000000,9.6158,0,12729.57,162041952.4,9.4517,0,10565.3,111625564.1,9.2653,0,0,0,0,0,0,2600.22,6761144.048,7.8634,1.1305,300.22
0,1,0,0,1,0.4523,0,1,0,0,0,80500,6480250000,11.296,0,10025,100500625,9.2128,0,6954,48358116,8.8471,0,0,0,0,0,0,1667,2778889,7.4188,1.3586,440
0,0,1,0,0,0.4344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0.5872,0,0,0,0,1,0,0,0,0,8302,68923204,9.0243,0,3597.77,12943948.97,8.1881,0,0,0,0,0,0,1583.55,2507630.603,7.3674,1.07,103.55
0,0,0,0,0,0.1699,0,0,0,0,0,367000,1.34689E+11,12.8131,0,18600,345960000,9.8309,0,13254,175668516,9.4921,0,0,0,0,0,1,3301,10896601,8.102,1,0
0,1,0,0,1,0.4966,0,0,0,0,0,202000,40804000000,12.216,0,59137.81,3497280572,10.9876,0,91391.49,8352404444,11.4229,0,0,0,0,0,0,5715,32661225,8.6508,1.3021,1326
0,0,0,0,1,0.6579,0,0,0,0,0,146600,21491560000,11.8955,0,16866.93,284493327.6,9.7331,0,17262,297976644,9.7563,0,0,0,0,0,0,2509.16,6295883.906,7.8277,1.0872,201.3
0,1,0,0,1,0.4936,0,0,0,0,0,173000,29929000000,12.061,0,11216.6,125812115.6,9.3252,0,73231.9,5362911178,11.2014,0,0,0,0,0,0,3623,13126129,8.1951,0.9669,-124
0,0,0,1,0,0.7035,0,0,0,0,0,144000,20736000000,11.8776,0,92215.74,8503742704,11.4319,0,46152,2130007104,10.7397,0,0,49996,2499600016,10.8197,0,6096,37161216,8.7154,1.338,1540
0,1,0,1,0,0.5549,0,0,0,0,0,95000,9025000000,11.4616,0,12510,156500100,9.4343,0,35701.6,1274604243,10.483,0,0,1068.92,1142589.966,6.9744,0,2879.91,8293881.608,7.9655,1.4693,919.91
0,1,0,0,1,0.5316,0,0,0,0,0,199000,39601000000,12.2011,0,34375,1181640625,10.4451,0,79690.57,6350586947,11.2859,0,0,0,0,0,0,4660.72,21722310.92,8.4469,1.9909,2319.71
0,1,0,0,1,0.6579,0,0,0,0,0,272000,73984000000,12.5136,0,46915,2201017225,10.7561,0,77245,5966790025,11.2547,0,0,0,0,0,0,7285,53071225,8.8936,1.2593,1500
0,0,0,1,0,0.6186,0,0,0,0,1,0,0,0,0,4663,21743569,8.4474,0,4026,16208676,8.3005,0,0,0,0,0,0,2093.4,4382323.56,7.6465,1.1617,291.4
0,1,0,0,0,0.3822,0,0,0,0,0,120000,14400000000,11.6952,0,19256,370793536,9.8656,0,121640.65,14796447732,11.7088,0,0,2000,4000000,7.6009,0,3648,13307904,8.2019,1.0041,15
0,0,0,1,0,0.331,0,1,0,0,1,0,0,0,0,24025,577200625,10.0869,0,43765.24,1915396232,10.6866,0,0,0,0,0,0,2980.95,8886062.902,8,1.1163,310.45
0,1,0,0,1,0.6255,0,0,0,0,0,86400,7464960000,11.3667,0,57325,3286155625,10.9565,0,12489,155975121,9.4326,0,0,2769.43,7669742.525,7.9264,0,4869.83,23715244.23,8.4908,1.2283,905
0,0,0,0,1,0.6827,0,0,0,0,0,43000,1849000000,10.669,0,13870,192376900,9.5375,0,37053.36,1372951487,10.5201,0,0,0,0,0,0,2835.24,8038585.858,7.9499,0.7849,-777.19
0,1,0,1,1,0.4523,0,1,0,0,0,51740,2677027600,10.854,0,8460,71571600,9.0431,0,33649.02,1132256547,10.4237,0,0,0,0,0,0,2767.09,7656787.068,7.9256,1.0698,180.44
0,0,0,0,0,0.3822,0,0,0,0,1,0,0,0,0,11535,133056225,9.3531,0,49353,2435718609,10.8068,0,0,0,0,0,0,2637,6953769,7.8774,1.2119,461
0,1,0,0,1,0.5514,0,0,0,0,0,283577,80415914929,12.5552,0,71677.26,5137629601,11.1799,0,80875,6540765625,11.3007,0,0,0,0,0,0,5344.16,28560046.11,8.5838,1.0363,187.16
0,0,0,0,0,0.4239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0.1699,0,0,0,0,0,268000,71824000000,12.4987,0,19620,384944400,9.8843,0,22603.45,510915951.9,10.0259,0,0,0,0,0,0,7873.52,61992317.19,8.9713,1.0708,520.35
0,1,0,0,1,0.441,0,0,0,0,0,251800,63403240000,12.4364,0,26890.6,723104368.4,10.1995,0,80379,6460783641,11.2945,0,0,0,0,0,0,4646.28,21587917.84,8.4438,1.1932,752.28
0,0,0,0,0,0.3525,0,1,0,0,0,240000,57600000000,12.3884,0,9450,89302500,9.1538,0,10879.18,118356557.5,9.2946,0,0,0,0,0,0,1519,2307361,7.3258,1.3454,390
0,0,0,0,1,0.4828,0,0,0,0,1,0,0,0,0,7737,59861169,8.9538,0,2520,6350400,7.832,0,0,0,0,0,0,761.67,580141.1889,6.6355,1.4371,231.67
0,1,0,0,1,0.499,0,0,0,0,0,131000,17161000000,11.783,0,33695,1135353025,10.4251,0,44637.33,1992491230,10.7063,0,0,0,0,0,0,5846.03,34176066.76,8.6735,1.4961,1938.63
0,1,0,0,1,0.441,0,0,0,0,1,0,0,0,0,16746,280428516,9.7259,0,71504.38,5112876359,11.1775,0,0,0,0,0,0,2332.89,5442375.752,7.7549,1.0264,60
0,1,0,0,1,0.6414,0,0,0,0,1,0,0,0,0,18470,341140900,9.8239,0,41697.42,1738674835,10.6382,0,0,0,0,0,0,3620,13104400,8.1942,1.142,450
0,1,0,1,1,0.6421,0,0,0,0,0,550000,3.025E+11,13.2177,0,42950.31,1844729129,10.6678,0,79085.67,6254543199,11.2783,0,0,25273.22,638735649.2,10.1375,0,6142.53,37730674.8,8.723,1.2359,1172.53
0,1,0,0,1,0.3525,0,1,0,0,0,225000,50625000000,12.3239,0,79520,6323430400,11.2838,0,54017,2917836289,10.8971,0,0,3500,12250000,8.1605,0,7144,51036736,8.874,1.5886,2647
0,0,0,1,0,0.3525,0,0,0,0,1,0,0,0,0,28500,812250000,10.2577,0,17671,312264241,9.7797,0,0,900,810000,6.8024,0,1143.11,1306700.472,7.0415,1.3806,315.11
0,1,0,0,0,0.5885,0,0,0,0,0,60000,3600000000,11.0021,0,1500,2250000,7.3132,0,1858,3452164,7.5273,0,0,0,0,0,0,978,956484,6.8855,1.1101,97
0,0,0,0,0,0.5412,0,0,0,0,0,17630,310816900,9.7774,0,35973,1294056729,10.4905,0,53578,2870602084,10.8889,0,0,3000,9000000,8.0064,0,2780,7728400,7.9302,1.3695,750
0,0,0,1,0,0.4739,0,0,0,0,0,45000,2025000000,10.7144,0,51325.5,2634306950,10.8459,0,14759.25,217835460.6,9.5996,0,0,0,0,0,0,2708,7333264,7.904,1.9044,1286
0,1,0,0,1,0.6409,0,0,0,0,0,143393,20561552449,11.8733,0,3435,11799225,8.1418,0,197417.51,38973673255,12.1931,0,0,2599.79,6758908.044,7.8632,0,3590.43,12891187.58,8.186,1.0243,85.2
1,0,0,0,0,0.441,0,0,0,0,0,247700,61355290000,12.42,0,200870,40348756900,12.2104,0,150889.41,22767614050,11.9243,0,0,14347.76,205858217,9.5713,0,6232.49,38843931.6,8.7375,1.1011,572
0,1,0,0,0,0.3525,0,0,0,0,0,286000,81796000000,12.5637,0,4900,24010000,8.497,0,63258.71,4001664391,11.055,0,0,3182,10125124,8.0653,0,8958.11,80247734.77,9.1003,1.1083,875
0,0,0,1,0,0.3525,0,0,0,0,0,280000,78400000000,12.5425,0,4800,23040000,8.4764,0,103137,10637240769,11.5438,0,0,10000,100000000,9.2103,0,5646,31877316,8.6387,1.2991,1300
0,1,0,1,1,0.3525,0,0,0,0,0,110000,12100000000,11.6082,0,33340,1111555600,10.4145,0,17626,310675876,9.7771,0,0,575,330625,6.3544,0,2780,7728400,7.9302,1.1324,325
0,1,0,0,1,0.5897,0,1,0,0,0,165000,27225000000,12.0137,0,25550,652802500,10.1484,0,72097.4,5198035087,11.1858,0,0,0,0,0,0,4786.92,22914603.09,8.4736,1.1564,647.42
0,0,0,0,1,0.4936,0,0,0,0,0,243000,59049000000,12.4008,0,36201,1310512401,10.4968,0,124962.64,15615661396,11.7358,0,0,0,0,0,0,7618.25,58037733.06,8.9383,1.2417,1483.14
0,0,0,0,1,0.5168,0,0,0,0,1,0,0,0,0,27370,749116900,10.2172,0,29749,885003001,10.3006,0,0,0,0,0,0,3951,15610401,8.2817,1.2899,888
0,0,0,0,1,0.6084,0,0,0,0,0,30000,900000000,10.309,0,14550,211702500,9.5853,0,30530,932080900,10.3265,0,0,0,0,0,0,3067.59,9410108.408,8.0286,1.1147,315.59
0,0,1,1,0,0.3109,0,0,0,0,0,409000,1.67281E+11,12.9215,0,380,144400,5.9402,1,29784,887086656,10.3017,0,0,20165,406627225,9.9117,0,1400,1960000,7.2442,0.3053,-3186
0,0,0,1,0,0.441,0,0,0,0,0,148100,21933610000,11.9056,0,26356.65,694672999.2,10.1795,0,25592.84,654993459.3,10.1501,0,0,8204.76,67318086.66,9.0125,0,4866,23677956,8.49,1.1274,550
0,0,0,0,0,0.4739,0,0,0,0,0,150000,22500000000,11.9184,0,37530,1408500900,10.5329,0,10928.18,119425118.1,9.2991,0,0,0,0,0,0,2022.9,4092124.41,7.6123,2.3743,1170.9
0,1,0,1,0,0.5412,0,1,0,0,1,0,0,0,0,47780,2282928400,10.7744,0,19431.61,377587467.2,9.8747,0,0,0,0,0,0,2974.78,8849316.048,7.9979,1,0
0,1,0,0,0,0.6421,0,0,0,0,0,65000,4225000000,11.0821,0,5750,33062500,8.657,0,323885,1.04901E+11,12.6881,0,0,0,0,0,0,1500,2250000,7.3132,1.3636,400
0,1,0,1,0,0.5742,0,0,0,0,0,125000,15625000000,11.7361,0,37380,1397264400,10.5289,0,13000,169000000,9.4727,0,0,0,0,0,0,1913,3659569,7.5564,1.0699,125
0,1,0,0,0,0.5897,0,0,0,0,0,593000,3.51649E+11,13.2929,0,87574.68,7669324577,11.3802,0,108564.84,11786324484,11.5951,0,0,0,0,0,0,7775.12,60452491.01,8.9587,2.9608,5149.12
0,0,0,1,0,0.331,0,1,0,0,1,0,0,0,0,19507,380523049,9.8785,0,16060.94,257953793.7,9.6841,0,0,0,0,0,0,2196.08,4822767.366,7.6944,1.2126,385.08
0,0,0,0,0,0.458,0,0,0,0,0,202700,41087290000,12.2195,0,17555,308178025,9.7731,0,20988.51,440517552,9.9517,0,0,2800,7840000,7.9374,0,6613.4,43737059.56,8.7969,1.0775,475.4
0,0,0,0,1,0.5742,0,0,0,0,0,19666,386751556,9.8866,0,12123.29,146974160.4,9.4029,0,14202.08,201699076.3,9.5611,0,0,0,0,0,0,1288.38,1659923.024,7.1611,1.2087,222.5
0,1,0,0,0,0.5407,0,0,0,0,0,130000,16900000000,11.7753,0,23300,542890000,10.0562,0,37980.58,1442524457,10.5448,0,0,2486.64,6183378.49,7.8187,0,3607.92,13017086.73,8.1909,1.3893,1010.92
0,1,0,1,0,0.4709,0,1,0,0,0,29400,864360000,10.2887,0,22850,522122500,10.0367,0,13841.8,191595427.2,9.5354,0,0,0,0,0,0,2073.35,4298780.222,7.6369,1.6468,814.35
0,0,0,0,1,0.458,0,0,0,0,0,25000,625000000,10.1266,0,4700,22090000,8.4553,0,2975,8850625,7.998,0,0,0,0,0,0,1410,1988100,7.2513,1.1653,200
0,0,0,1,0,0.331,0,1,0,0,1,0,0,0,0,10270,105472900,9.237,0,83440,6962233600,11.3319,0,0,0,0,0,0,800,640000,6.6846,1.5238,275
0,1,0,1,1,0.499,0,0,0,0,0,78500,6162250000,11.2709,0,27045,731432025,10.2053,0,3184.06,10138238.08,8.0659,0,0,0,0,0,0,3914.34,15322057.64,8.2724,1.2163,696.01
0,1,0,0,1,0.4239,0,0,0,0,0,289000,83521000000,12.5742,0,246241.8,60635024067,12.4141,0,124574.13,15518713865,11.7327,0,0,2257,5094049,7.7218,0,12202.02,148889292.1,9.4094,1.0437,510.8
0,0,0,0,1,0.5701,0,0,0,0,0,65000,4225000000,11.0821,0,10012,100240144,9.2115,0,61749,3812939001,11.0308,0,0,8053,64850809,8.9938,0,4628.42,21422271.7,8.44,1.0936,396.06
0,0,0,0,1,0.499,0,1,0,0,0,15000,225000000,9.6158,0,25100,630010000,10.1306,0,25371.84,643730265,10.1414,0,0,1701,2893401,7.439,0,1482,2196324,7.3011,1.1651,210
0,0,0,0,0,0.6186,0,0,0,0,1,0,0,0,0,14000,196000000,9.5468,0,598.68,358417.7424,6.3947,0,0,0,0,0,0,995.9,991816.81,6.9036,1.3737,270.9
0,1,0,0,1,0.5883,0,1,0,0,1,0,0,0,0,21789,474760521,9.9892,0,36105,1303571025,10.4942,0,0,1500,2250000,7.3132,0,2186,4778596,7.6898,1.1958,358
0,0,0,0,0,0.3972,0,0,0,0,0,160000,25600000000,11.9829,0,3175,10080625,8.0631,0,13953,194686209,9.5434,0,0,0,0,0,0,1703,2900209,7.4401,0.8121,-394
0,0,0,1,0,0.5412,0,0,0,0,0,191040,36496281600,12.1602,0,13000,169000000,9.4727,0,16121,259886641,9.6879,0,0,4494,20196036,8.4105,0,4589,21058921,8.4314,1.268,970
0,1,0,1,1,0.4655,0,1,0,0,0,63500,4032250000,11.0588,0,16214,262893796,9.6936,0,8061,64979721,8.9948,0,0,0,0,0,0,2771.25,7679826.563,7.9271,1.7902,1223.25
0,1,0,0,1,0.4364,0,0,0,0,0,300000,90000000000,12.6115,0,29133,848731689,10.2796,0,42154.72,1777020418,10.6491,0,0,0,0,0,0,4953.96,24541719.68,8.5079,1.0565,264.96
0,0,0,0,1,0.597,0,0,0,0,0,174000,30276000000,12.0668,0,14100,198810000,9.5539,0,9573,91642329,9.1667,0,0,2376,5645376,7.7732,0,3823.96,14622670.08,8.249,1.0622,223.96
0,0,0,1,0,0.6255,0,0,0,0,1,0,0,0,0,20680,427662400,9.9369,0,73505.95,5403124685,11.2051,0,0,0,0,0,0,3552,12616704,8.1753,1.0983,318
0,1,0,0,1,0.4523,0,1,0,0,0,84540,7147011600,11.345,0,67600.46,4569822192,11.1214,0,9129.66,83350691.72,9.1193,0,0,0,0,0,0,3348.43,11211983.46,8.1162,1.167,479.1
0,0,0,0,1,0.4709,0,1,0,0,1,0,0,0,0,790,624100,6.672,0,28374,805083876,10.2532,0,0,0,0,0,0,1661.74,2761379.828,7.4156,2.1322,882.4
0,1,0,1,0,0.1699,0,0,0,0,0,682000,4.65124E+11,13.4328,0,27625,763140625,10.2265,0,118316.73,13998848598,11.6811,0,0,0,0,0,0,6080.71,36975034.1,8.7129,1.1031,568.49
0,1,0,0,1,0.6743,0,0,0,0,0,12000,144000000,9.3927,0,39566,1565468356,10.5857,0,54839,3007315921,10.9122,0,0,667,444889,6.5028,0,2997.32,8983927.182,8.0055,1.4765,967.32
0,0,0,1,1,0.4828,0,0,0,0,1,0,0,0,0,14750,217562500,9.599,0,21305.31,453916234.2,9.9667,0,0,12708,161493264,9.45,0,2301,5294601,7.7411,1.2458,454
0,0,0,0,1,0.5296,0,0,0,0,0,1500,2250000,7.3132,0,181872.82,33077722655,12.1111,0,89466.45,8004245676,11.4016,0,0,0,0,0,0,7998.67,63978721.77,8.987,1.0332,256.65
0,1,0,0,0,0.3109,0,0,0,0,0,460000,2.116E+11,13.039,0,21800,475240000,9.9897,0,103256.54,10661913053,11.545,0,0,0,0,0,0,2538.32,6443068.422,7.8393,0.5592,-2000.76
0,0,0,0,0,0.4523,0,1,0,0,0,70500,4970250000,11.1634,0,13969,195132961,9.5446,0,8976.24,80572884.54,9.1023,0,0,0,0,0,0,1675,2805625,7.4236,1.5952,625
0,0,0,0,0,0.3822,0,0,0,0,0,200000,40000000000,12.2061,0,16660,277555600,9.7208,0,4270,18232900,8.3594,0,0,0,0,0,0,3861.52,14911336.71,8.2588,1.2101,670.52
0,1,0,1,1,0.3972,0,0,0,0,1,0,0,0,0,38886,1512120996,10.5684,0,41388,1712966544,10.6307,0,0,0,0,0,0,3866,14945956,8.26,1.0691,250
0,0,0,0,1,0.6414,0,0,0,0,0,257000,66049000000,12.4568,0,58327.89,3402142752,10.9738,0,53617.47,2874833089,10.8896,0,0,0,0,0,0,4134.12,17090948.17,8.327,1.214,728.7
0,1,0,0,0,0.5897,0,1,0,0,0,238000,56644000000,12.38,0,7550,57002500,8.9293,0,70895,5026101025,11.169,0,0,0,0,0,0,4540.02,20611781.6,8.4207,1.0449,195.02
0,0,0,1,1,0.3822,0,0,0,0,1,0,0,0,0,8140,66259600,9.0045,0,14564.51,212124951.5,9.5863,0,0,0,0,0,0,2045.72,4184970.318,7.6235,1.1148,210.72
0,0,0,1,0,0.4828,0,0,0,0,0,140000,19600000000,11.8494,0,2400,5760000,7.7832,0,31146,970073316,10.3464,0,0,245,60025,5.5013,0,2748.11,7552108.572,7.9187,1.6426,1075.11
0,1,0,0,0,0.1699,0,0,0,0,0,500000,2.5E+11,13.1224,0,30686.32,941650235.1,10.3316,0,109623.69,12017353409,11.6048,0,0,0,0,0,0,1737.65,3019427.523,7.4603,0.7666,-529.09
0,1,0,0,0,0.469,0,0,0,1,0,140000,19600000000,11.8494,1,17889,320016321,9.7919,1,29784,887086656,10.3017,0,1,0,0,0,1,3301,10896601,8.102,1,0
0,0,0,1,0,0.4523,0,1,0,0,1,0,0,0,0,14100,198810000,9.5539,0,0,0,0,0,0,0,0,0,0,1822.17,3320303.509,7.5078,1.3359,458.17
0,0,0,0,0,0.5152,0,0,0,0,0,225000,50625000000,12.3239,0,45967,2112965089,10.7357,0,93651.24,8770554754,11.4473,0,0,7474.15,55862918.22,8.9192,0,4187,17530969,8.3397,1.022,90
0,0,0,1,1,0.5921,0,0,0,0,0,70000,4900000000,11.1563,0,39254,1540876516,10.5778,0,1799.37,3237732.397,7.4952,0,0,0,0,0,0,3876.46,15026942.13,8.2627,1.382,1071.51
0,0,0,0,0,0.331,0,1,0,0,1,0,0,0,0,47800,2284840000,10.7748,0,16261.76,264444838.3,9.6966,0,0,79.15,6264.7225,4.3713,0,1762,3104644,7.4742,2.3556,1014
0,0,0,0,0,0.6084,0,0,0,0,0,73330,5377288900,11.2027,0,13586.29,184587276,9.5168,0,10763.36,115849918.5,9.2839,0,0,0,0,0,0,2526.49,6383151.72,7.8346,1.1609,350.19
0,0,0,0,0,0.1943,0,0,0,0,0,420000,1.764E+11,12.948,1,17889,320016321,9.7919,1,29784,887086656,10.3017,0,1,0,0,0,1,3301,10896601,8.102,1,0
0,1,0,0,0,0.499,0,0,0,0,0,54000,2916000000,10.8967,0,8960,80281600,9.1005,0,6531.66,42662582.36,8.7844,0,0,508.72,258796.0384,6.2319,0,3345.2,11190363.04,8.1153,1.4227,993.86
0,1,0,0,1,0.4655,0,0,0,0,0,50000,2500000000,10.8198,0,28815,830304225,10.2687,0,31074,965593476,10.3441,0,0,0,0,0,0,3630.99,13184088.38,8.1973,1.4821,1181.04
0,1,0,0,0,0.6255,0,0,0,0,1,0,0,0,0,2400,5760000,7.7832,0,48315,2334339225,10.7855,0,0,0,0,0,0,3121,9740641,8.0459,1.6628,1244
0,0,0,0,1,0.5872,0,0,0,0,1,0,0,0,0,30269,916212361,10.3179,0,23251,540609001,10.0541,0,0,669,447561,6.5058,0,2652.14,7033846.58,7.8831,1.052,131
0,1,0,0,0,0.5296,0,0,0,0,0,643000,4.13449E+11,13.3739,0,24875,618765625,10.1216,0,58927.94,3472502113,10.9841,1,0,300000,90000000000,12.6115,0,3400,11560000,8.1315,1.0811,255
0,1,0,0,1,0.3822,0,0,0,0,0,255000,65025000000,12.449,0,126975,16122650625,11.7517,0,139460,19449091600,11.8455,0,0,0,0,0,0,4968.82,24689172.19,8.5109,1.1378,601.82
0,1,0,1,0,0.458,0,0,0,0,0,198360,39346689600,12.1978,0,33306,1109289636,10.4135,0,117745.13,13863915639,11.6763,0,0,30844.22,951365907.4,10.3367,0,8825.05,77881507.5,9.0853,1.3772,2417.09
0,0,1,0,0,0.4463,0,0,0,0,0,734335,5.39248E+11,13.5067,0,24125,582015625,10.091,0,75898.89,5760641503,11.2372,0,0,178515.37,31867737326,12.0924,0,7500,56250000,8.9227,0.609,-4816
0,0,0,0,0,0.5514,0,0,0,0,0,370000,1.369E+11,12.8213,0,5300,28090000,8.5755,0,15846.8,251121070.2,9.6707,0,0,0,0,0,0,1755,3080025,7.4702,0.7297,-650
0,1,0,0,1,0.5316,0,0,0,0,1,0,0,0,0,94739,8975478121,11.4589,0,42269,1786668361,10.6518,0,0,18388,338118544,9.8195,0,5145.66,26477816.84,8.5459,1.2447,1011.66
0,1,0,1,1,0.5502,0,0,0,0,0,155000,24025000000,11.9512,0,96320.44,9277627162,11.4754,0,77303.4,5975815652,11.2555,0,0,0,0,0,0,5618.17,31563834.15,8.6338,1.3248,1377.4
0,1,0,1,0,0.4674,0,0,0,0,0,136000,18496000000,11.8204,0,3615,13068225,8.1928,0,11226.1,126025321.2,9.326,0,0,0,0,0,0,4449.21,19795469.62,8.4005,1.1336,524.53
0,0,1,0,0,0.1943,0,0,0,1,0,140000,19600000000,11.8494,1,17889,320016321,9.7919,1,29784,887086656,10.3017,0,1,0,0,0,1,3301,10896601,8.102,1,0
0,0,1,0,1,0.4936,0,1,0,1,0,140000,19600000000,11.8494,0,14840,220225600,9.6051,0,26871,722050641,10.1988,0,0,1478,2184484,7.2984,0,1910.06,3648329.204,7.5549,1.1349,227.06
0,0,0,0,1,0.5701,0,0,0,0,0,95000,9025000000,11.4616,0,12505.69,156392282.4,9.4339,0,45150.92,2038605577,10.7178,0,0,1910,3648100,7.5549,0,4692.62,22020682.46,8.4537,1.0334,151.62
